store_id,sku_id,category,subcategory,brand,stock_on_hand,reorder_point,safety_stock,forecast_8_week_demand,stock_coverage_ratio,forecast_stockout_risk,forecast_overstock_risk,recommended_action,cost_price,stockout_units_at_risk,overstock_units_at_risk,stockout_value_at_risk,overstock_value_at_risk,total_value_at_stake
ST21,SKU02884,Beverages,Juices,SparkleClean,9,93,41,59.99138789966014,0.15002153334163795,HIGH,LOW,Reorder Now,100.8,50.99138789966014,0.0,5139.931900285742,0.0,5139.931900285742
ST30,SKU01031,Health & Wellness,First Aid,PrimeCare,66,59,18,65.73623482248395,1.0040124777183896,LOW,LOW,Healthy,419.47,0.0,0.2637651775160492,0.0,0.0,0.0
ST26,SKU04445,Health & Wellness,First Aid,NovaFresh,241,93,35,150.41497902255443,1.6022340432189437,LOW,MEDIUM,Watch / Reduce Orders,603.63,0.0,90.58502097744557,0.0,54679.83621261547,54679.83621261547
ST28,SKU01758,Beverages,Soft Drinks,PurePlus,112,65,30,73.12049755137414,1.5317182424984086,LOW,MEDIUM,Watch / Reduce Orders,97.7,0.0,38.87950244862586,0.0,3798.5273892307464,3798.5273892307464
ST07,SKU04097,Dairy & Bakery,Yogurt,EliteHome,71,58,22,111.11226273101035,0.6389933771026031,HIGH,LOW,Reorder Now,318.04,40.11226273101035,0.0,12757.304038970531,0.0,12757.304038970531
ST11,SKU00175,Stationery & Office,Office Supplies,MetroBrand,25,95,22,85.31651686460032,0.2930264961434806,HIGH,LOW,Reorder Now,117.7,60.31651686460032,0.0,7099.254034963457,0.0,7099.254034963457
ST05,SKU04357,Dairy & Bakery,Cheese,CleanWave,50,23,7,73.24864571809266,0.6826064770184527,HIGH,LOW,Reorder Now,207.56,23.24864571809266,0.0,4825.488905247313,0.0,4825.488905247313
ST24,SKU03495,Stationery & Office,Notebooks,ZestyCo,118,44,18,80.38091201240744,1.468010215930192,LOW,LOW,Healthy,45.93,0.0,37.619087987592565,0.0,0.0,0.0
ST21,SKU00949,Grocery,Spices & Seasoning,UrbanBite,4,23,6,88.90503532103506,0.04499182735326572,HIGH,LOW,Reorder Now,142.82,84.90503532103506,0.0,12126.137144550226,0.0,12126.137144550226
ST20,SKU04092,Dairy & Bakery,Cheese,SoftTouch,197,96,37,92.05229944989728,2.140087767250445,LOW,HIGH,Clear / Markdown,156.64,0.0,104.94770055010272,0.0,16439.00781416809,16439.00781416809
ST04,SKU03746,Stationery & Office,Writing Instruments,SparkleClean,171,89,30,74.82013085600082,2.2854811672156443,LOW,HIGH,Clear / Markdown,123.13,0.0,96.17986914399918,0.0,11842.62728770062,11842.62728770062
ST21,SKU03006,Home & Kitchen,Storage & Containers,TrueTaste,173,64,20,58.99840437099623,2.9322826921239122,LOW,HIGH,Clear / Markdown,808.32,0.0,114.00159562900377,0.0,92149.76977883633,92149.76977883633
ST16,SKU03759,Snacks & Confectionery,Biscuits & Cookies,PrimeCare,148,92,38,126.37094350445884,1.1711552980118252,LOW,LOW,Healthy,80.92,0.0,21.629056495541164,0.0,0.0,0.0
ST16,SKU02475,Stationery & Office,Office Supplies,PurePlus,19,49,21,114.23284736750514,0.16632694043661533,HIGH,LOW,Reorder Now,159.58,95.23284736750514,0.0,15197.257782906472,0.0,15197.257782906472
ST09,SKU03610,Frozen Foods,Frozen Vegetables,GreenValley,88,64,16,153.96391147725257,0.5715625119916596,HIGH,LOW,Reorder Now,310.94,65.96391147725257,0.0,20510.818634736912,0.0,20510.818634736912
ST30,SKU03015,Beverages,Juices,NutriPlus,83,29,13,71.90719757930745,1.1542655366099916,LOW,LOW,Healthy,37.66,0.0,11.09280242069255,0.0,0.0,0.0
ST16,SKU03613,Frozen Foods,Ready Meals,FamilyChoice,91,48,22,70.92535055127996,1.2830391290657888,LOW,LOW,Healthy,328.69,0.0,20.074649448720038,0.0,0.0,0.0
ST13,SKU04672,Electronics & Accessories,Mobile Accessories,TrueTaste,25,99,27,73.44865400830042,0.3403738344500466,HIGH,LOW,Reorder Now,1609.56,48.44865400830042,0.0,77981.01554560002,0.0,77981.01554560002
ST05,SKU03466,Home Care,Dishwashing,NatureBlend,113,75,31,114.46497543898107,0.9872015397429407,HIGH,LOW,Reorder Now,229.0,1.464975438981071,0.0,335.47937552666525,0.0,335.47937552666525
ST13,SKU02390,Home Care,Air Fresheners,NovaFresh,103,56,17,73.21762261173114,1.4067651519662567,LOW,LOW,Healthy,178.07,0.0,29.782377388268856,0.0,0.0,0.0
ST29,SKU00687,Apparel & Footwear,Footwear,EverydayPlus,48,94,44,269.07763431605525,0.1783871785628225,HIGH,LOW,Reorder Now,924.69,221.07763431605525,0.0,204428.27767571315,0.0,204428.27767571315
ST01,SKU03318,Dairy & Bakery,Eggs,HealthFirst,203,83,37,80.40168239869085,2.5248227890726995,LOW,HIGH,Clear / Markdown,238.7,0.0,122.59831760130915,0.0,29264.218411432492,29264.218411432492
ST15,SKU03309,Home & Kitchen,Storage & Containers,DailyBest,12,89,41,134.8805025214529,0.08896764006414778,HIGH,LOW,Reorder Now,548.67,122.88050252145291,0.0,67420.84531844556,0.0,67420.84531844556
ST26,SKU03365,Dairy & Bakery,Bread,FreshFarm,155,71,17,70.36632149584909,2.202758318255182,LOW,HIGH,Clear / Markdown,176.42,0.0,84.63367850415091,0.0,14931.073561702302,14931.073561702302
ST06,SKU00338,Frozen Foods,Ready Meals,GoldenHarvest,114,83,38,83.58692783189154,1.3638496228653678,LOW,LOW,Healthy,477.83,0.0,30.413072168108457,0.0,0.0,0.0
ST12,SKU02494,Home Care,Air Fresheners,SoftTouch,46,29,8,74.66472539623621,0.6160874463260106,HIGH,LOW,Reorder Now,76.39,28.664725396236207,0.0,2189.698373018484,0.0,2189.698373018484
ST14,SKU01155,Health & Wellness,Vitamins & Supplements,TrueTaste,62,46,21,156.9595549861897,0.3950062167636444,HIGH,LOW,Reorder Now,567.35,94.95955498618969,0.0,53875.303521414724,0.0,53875.303521414724
ST15,SKU00727,Frozen Foods,Ready Meals,PurePlus,17,32,11,95.05342884707449,0.17884678339537058,HIGH,LOW,Reorder Now,433.38,78.05342884707449,0.0,33826.79499374514,0.0,33826.79499374514
ST10,SKU02478,Grocery,Rice & Grains,UrbanBite,49,32,14,208.16331400920933,0.23539210178904144,HIGH,LOW,Reorder Now,48.89,159.16331400920933,0.0,7781.4944219102445,0.0,7781.4944219102445
ST19,SKU01996,Home Care,Dishwashing,NovaFresh,3,80,36,74.8709034888429,0.04006897019009599,HIGH,LOW,Reorder Now,260.3,71.8709034888429,0.0,18707.996178145808,0.0,18707.996178145808
ST09,SKU01471,Dairy & Bakery,Milk,BasicNeeds,268,92,20,58.14971412659466,4.608793078785416,LOW,HIGH,Clear / Markdown,65.01,0.0,209.85028587340534,0.0,13642.367084630083,13642.367084630083
ST29,SKU03648,Grocery,Rice & Grains,NutriPlus,41,63,23,145.1499670575244,0.282466478161523,HIGH,LOW,Reorder Now,228.55,104.1499670575244,0.0,23803.474970997206,0.0,23803.474970997206
ST23,SKU02812,Home Care,Laundry,TrueTaste,125,61,24,286.267578533533,0.43665440788069426,HIGH,LOW,Reorder Now,194.1,161.26757853353303,0.0,31302.03699335876,0.0,31302.03699335876
ST03,SKU02210,Snacks & Confectionery,Chips & Crisps,PrimeCare,68,45,14,69.5525448640886,0.9776781012524789,HIGH,LOW,Reorder Now,57.71,1.5525448640886026,0.0,89.59736410655326,0.0,89.59736410655326
ST13,SKU02864,Electronics & Accessories,Batteries,NatureBlend,22,35,17,74.11610434150522,0.29683157520841175,HIGH,LOW,Reorder Now,192.95,52.11610434150522,0.0,10055.802332693433,0.0,10055.802332693433
ST08,SKU02156,Beverages,Juices,CleanWave,34,37,8,110.63826127711863,0.30730779395420255,HIGH,LOW,Reorder Now,111.66,76.63826127711863,0.0,8557.428254203067,0.0,8557.428254203067
ST19,SKU04078,Health & Wellness,First Aid,MetroBrand,61,93,43,197.99181746205946,0.3080935403388033,HIGH,LOW,Reorder Now,216.72,136.99181746205946,0.0,29688.866680377527,0.0,29688.866680377527
ST01,SKU03446,Dairy & Bakery,Bread,HomeStyle,244,93,31,119.53437424200979,2.0412538363734316,LOW,HIGH,Clear / Markdown,83.25,0.0,124.46562575799021,0.0,10361.763344352685,10361.763344352685
ST09,SKU02963,Grocery,Pulses & Lentils,EverydayPlus,38,80,21,59.663031926029205,0.6369103073258624,HIGH,LOW,Reorder Now,197.95,21.663031926029205,0.0,4288.197169757481,0.0,4288.197169757481
ST26,SKU03369,Electronics & Accessories,Small Appliances,FamilyChoice,7,35,15,71.00641558492168,0.09858264133370027,HIGH,LOW,Reorder Now,839.18,64.00641558492168,0.0,53712.90383055458,0.0,53712.90383055458
ST08,SKU01049,Apparel & Footwear,Men's Wear,MetroBrand,37,21,8,59.05341787277074,0.6265513721782483,HIGH,LOW,Reorder Now,655.97,22.053417872770737,0.0,14466.38052200142,0.0,14466.38052200142
ST12,SKU04527,Frozen Foods,Ready Meals,NovaFresh,100,95,23,72.80418990735032,1.3735473209338462,LOW,LOW,Healthy,708.53,0.0,27.19581009264968,0.0,0.0,0.0
ST21,SKU00267,Stationery & Office,Writing Instruments,UrbanBite,109,85,26,73.95828537940999,1.4738037725026227,LOW,LOW,Healthy,99.23,0.0,35.041714620590014,0.0,0.0,0.0
ST12,SKU02924,Apparel & Footwear,Women's Wear,GreenValley,108,76,22,75.46747022965889,1.4310801683339818,LOW,LOW,Healthy,905.78,0.0,32.532529770341114,0.0,0.0,0.0
ST28,SKU01194,Frozen Foods,Ice Cream,FamilyChoice,249,86,30,127.42304520726165,1.9541206191940064,LOW,MEDIUM,Watch / Reduce Orders,449.48,0.0,121.57695479273835,0.0,54646.40964024003,54646.40964024003
ST28,SKU03953,Snacks & Confectionery,Chocolates,ZestyCo,15,43,13,70.2609985708726,0.21348970702244474,HIGH,LOW,Reorder Now,86.98,55.2609985708726,0.0,4806.601655694499,0.0,4806.601655694499
ST12,SKU03143,Snacks & Confectionery,Chips & Crisps,NovaFresh,5,45,14,71.62985043684786,0.0698033008516223,HIGH,LOW,Reorder Now,45.38,66.62985043684786,0.0,3023.662612824156,0.0,3023.662612824156
ST06,SKU01867,Personal Care,Bath & Body,SoftTouch,169,67,14,59.172569829739864,2.85605307469782,LOW,HIGH,Clear / Markdown,63.74,0.0,109.82743017026013,0.0,7000.400399052381,7000.400399052381
ST23,SKU03417,Home Care,Air Fresheners,FreshFarm,109,51,24,67.54008869453467,1.6138563349091404,LOW,MEDIUM,Watch / Reduce Orders,318.55,0.0,41.459911305465326,0.0,13207.05474635598,13207.05474635598
ST30,SKU02768,Stationery & Office,Notebooks,MetroBrand,40,74,16,58.29988915404843,0.6861076509820833,HIGH,LOW,Reorder Now,122.94,18.29988915404843,0.0,2249.788372598714,0.0,2249.788372598714
ST11,SKU02214,Beverages,Juices,MetroBrand,71,46,15,77.85731359843608,0.9119246056471461,HIGH,LOW,Reorder Now,147.64,6.857313598436079,0.0,1012.4137796731026,0.0,1012.4137796731026
ST03,SKU04778,Health & Wellness,Vitamins & Supplements,SmartBuy,10,48,20,328.7876735742598,0.030414765527216166,HIGH,LOW,Reorder Now,373.42,318.7876735742598,0.0,119041.69306610011,0.0,119041.69306610011
ST05,SKU04891,Personal Care,Oral Care,FamilyChoice,50,27,8,73.53181325906131,0.6799777917055311,HIGH,LOW,Reorder Now,437.43,23.53181325906131,0.0,10293.521073911188,0.0,10293.521073911188
ST24,SKU04664,Frozen Foods,Ready Meals,NatureBlend,234,74,33,70.31684377353484,3.327794415142259,LOW,HIGH,Clear / Markdown,457.32,0.0,163.68315622646514,0.0,74855.58100548704,74855.58100548704
ST02,SKU03608,Frozen Foods,Ready Meals,PureLife,114,59,27,97.14289753253394,1.1735289238394446,LOW,LOW,Healthy,835.18,0.0,16.857102467466063,0.0,0.0,0.0
ST06,SKU04306,Grocery,Pulses & Lentils,ZestyCo,48,57,19,129.39717774492644,0.3709509035399502,HIGH,LOW,Reorder Now,91.16,81.39717774492644,0.0,7420.166723227494,0.0,7420.166723227494
ST22,SKU02054,Personal Care,Skin Care,HomeStyle,80,49,18,158.8350807614403,0.5036670716348529,HIGH,LOW,Reorder Now,116.84,78.83508076144031,0.0,9211.090836166686,0.0,9211.090836166686
ST21,SKU02171,Beverages,Juices,UrbanBite,66,37,17,71.155636907785,0.9275442237349867,HIGH,LOW,Reorder Now,34.03,5.155636907784995,0.0,175.4463239719234,0.0,175.4463239719234
ST03,SKU01513,Snacks & Confectionery,Chocolates,FamilyChoice,34,85,41,69.97157692926926,0.48591158713442867,HIGH,LOW,Reorder Now,44.11,35.97157692926926,0.0,1586.7062583500672,0.0,1586.7062583500672
ST08,SKU03137,Beverages,Soft Drinks,TrueTaste,262,91,41,94.56875043058443,2.770471205414878,LOW,HIGH,Clear / Markdown,110.27,0.0,167.43124956941557,0.0,18462.643890019455,18462.643890019455
ST06,SKU04428,Snacks & Confectionery,Chips & Crisps,EliteHome,195,77,17,67.10496835249819,2.905895119057016,LOW,HIGH,Clear / Markdown,48.34,0.0,127.89503164750181,0.0,6182.445829840238,6182.445829840238
ST15,SKU03734,Home Care,Dishwashing,SunriseFoods,95,36,10,228.78148318393687,0.4152433959160123,HIGH,LOW,Reorder Now,286.6,133.78148318393687,0.0,38341.77308051631,0.0,38341.77308051631
ST28,SKU00028,Beverages,Bottled Water,NatureBlend,89,39,10,68.45139916311543,1.3001925612640661,LOW,LOW,Healthy,63.96,0.0,20.548600836884575,0.0,0.0,0.0
ST14,SKU01160,Home & Kitchen,Cookware,FreshFarm,189,80,39,59.70205111409394,3.1657203810102015,LOW,HIGH,Clear / Markdown,461.12,0.0,129.29794888590607,0.0,59621.87019026901,59621.87019026901
ST29,SKU04742,Frozen Foods,Ready Meals,QuickBite,74,53,16,96.8236950366573,0.7642757278782194,HIGH,LOW,Reorder Now,208.54,22.8236950366573,0.0,4759.653362944513,0.0,4759.653362944513
ST14,SKU03404,Electronics & Accessories,Batteries,SoftTouch,81,55,19,71.39217626602546,1.1345781041633096,LOW,LOW,Healthy,1947.47,0.0,9.607823733974541,0.0,0.0,0.0
ST29,SKU01986,Electronics & Accessories,Batteries,CrispKing,75,30,7,59.32640729223244,1.2641925143142738,LOW,LOW,Healthy,1635.75,0.0,15.673592707767561,0.0,0.0,0.0
ST05,SKU00545,Beverages,Tea,TrueTaste,12,48,14,75.35185490091612,0.15925288124332695,HIGH,LOW,Reorder Now,55.82,63.35185490091612,0.0,3536.300540569138,0.0,3536.300540569138
ST16,SKU02619,Home Care,Dishwashing,NutriPlus,13,24,8,71.07797654409264,0.18289772208041907,HIGH,LOW,Reorder Now,231.99,58.077976544092635,0.0,13473.509778464051,0.0,13473.509778464051
ST10,SKU01015,Frozen Foods,Frozen Vegetables,EliteHome,30,28,8,71.58050247392018,0.41910854161620725,HIGH,LOW,Reorder Now,252.01,41.58050247392018,0.0,10478.702428452623,0.0,10478.702428452623
ST28,SKU02406,Beverages,Soft Drinks,QuickBite,59,46,21,84.67606548378492,0.6967730451682149,HIGH,LOW,Reorder Now,168.88,25.676065483784924,0.0,4336.173938901598,0.0,4336.173938901598
ST29,SKU01205,Snacks & Confectionery,Namkeen,CityFresh,170,68,17,91.16839858776714,1.8646812122771057,LOW,MEDIUM,Watch / Reduce Orders,51.87,0.0,78.83160141223286,0.0,4088.9951652525183,4088.9951652525183
ST28,SKU03121,Beverages,Bottled Water,EverydayPlus,259,88,42,73.58244101533342,3.5198614836116744,LOW,HIGH,Clear / Markdown,28.39,0.0,185.41755898466658,0.0,5264.004499574685,5264.004499574685
ST16,SKU01176,Snacks & Confectionery,Chips & Crisps,MetroBrand,167,69,33,76.3263583661735,2.1879728520365447,LOW,HIGH,Clear / Markdown,57.95,0.0,90.6736416338265,0.0,5254.537532680246,5254.537532680246
ST20,SKU03948,Beverages,Coffee,MetroBrand,7,24,7,115.22367303913816,0.06075140477098227,HIGH,LOW,Reorder Now,53.58,108.22367303913816,0.0,5798.624401437022,0.0,5798.624401437022
ST05,SKU00622,Stationery & Office,Notebooks,HealthFirst,140,86,38,74.35089474968028,1.8829632174749589,LOW,MEDIUM,Watch / Reduce Orders,53.24,0.0,65.64910525031972,0.0,3495.158363527022,3495.158363527022
ST03,SKU02439,Stationery & Office,Notebooks,QuickBite,155,72,34,78.34102951933737,1.978529015395955,LOW,MEDIUM,Watch / Reduce Orders,227.27,0.0,76.65897048066263,0.0,17422.2842211402,17422.2842211402
ST19,SKU01132,Electronics & Accessories,Mobile Accessories,SoftTouch,165,99,47,72.73755158636457,2.2684293930912434,LOW,HIGH,Clear / Markdown,224.23,0.0,92.26244841363543,0.0,20688.00880778947,20688.00880778947
ST15,SKU01695,Electronics & Accessories,Mobile Accessories,UrbanBite,91,69,24,148.2105732431165,0.6139912828670366,HIGH,LOW,Reorder Now,977.1,57.2105732431165,0.0,55900.45111584913,0.0,55900.45111584913
ST16,SKU03463,Health & Wellness,First Aid,TrueTaste,25,20,7,64.71907727719305,0.38628486455275807,HIGH,LOW,Reorder Now,542.37,39.71907727719305,0.0,21542.435942831195,0.0,21542.435942831195
ST01,SKU03859,Snacks & Confectionery,Chips & Crisps,NovaFresh,76,41,14,72.49424409376046,1.0483590931951146,LOW,LOW,Healthy,82.52,0.0,3.5057559062395427,0.0,0.0,0.0
ST05,SKU03321,Snacks & Confectionery,Chocolates,NutriPlus,135,71,21,70.6237685997172,1.9115377538850369,LOW,MEDIUM,Watch / Reduce Orders,54.93,0.0,64.3762314002828,0.0,3536.1863908175346,3536.1863908175346
ST05,SKU00032,Beverages,Coffee,PrimeCare,337,66,23,67.89446054623937,4.96358609065738,LOW,HIGH,Clear / Markdown,30.84,0.0,269.1055394537606,0.0,8299.214836753978,8299.214836753978
ST08,SKU04138,Apparel & Footwear,Men's Wear,DailyBest,43,35,16,91.87723103419488,0.46801584588456147,HIGH,LOW,Reorder Now,1594.39,48.87723103419488,0.0,77929.36838860998,0.0,77929.36838860998
ST10,SKU04682,Beverages,Coffee,PremiumSelect,37,82,33,78.0149901055542,0.4742678291689717,HIGH,LOW,Reorder Now,72.59,41.014990105554205,0.0,2977.27813176218,0.0,2977.27813176218
ST18,SKU03795,Beverages,Soft Drinks,SparkleClean,212,80,38,87.53466735252307,2.4218975911135323,LOW,HIGH,Clear / Markdown,93.49,0.0,124.46533264747693,0.0,11636.263949212618,11636.263949212618
ST18,SKU01937,Electronics & Accessories,Batteries,BasicNeeds,208,80,21,131.34804125933067,1.5835790012987663,LOW,MEDIUM,Watch / Reduce Orders,1286.62,0.0,76.65195874066933,0.0,98621.94315491997,98621.94315491997
ST16,SKU00247,Grocery,Sugar & Salt,TrueTaste,152,77,28,73.69454747477806,2.0625677910841635,LOW,HIGH,Clear / Markdown,180.2,0.0,78.30545252522194,0.0,14110.642545044991,14110.642545044991
ST04,SKU04570,Beverages,Juices,QuickBite,93,32,6,156.31904644259913,0.5949370989423858,HIGH,LOW,Reorder Now,74.63,63.31904644259913,0.0,4725.5004360111725,0.0,4725.5004360111725
ST13,SKU00805,Apparel & Footwear,Kids Wear,DailyBest,35,24,7,153.37838154944143,0.22819382788126352,HIGH,LOW,Reorder Now,576.89,118.37838154944143,0.0,68291.30453205727,0.0,68291.30453205727
ST25,SKU03460,Electronics & Accessories,Mobile Accessories,FamilyChoice,129,49,11,324.11350184952016,0.39800871998196574,HIGH,LOW,Reorder Now,1689.44,195.11350184952016,0.0,329632.5545646534,0.0,329632.5545646534
ST08,SKU03660,Health & Wellness,First Aid,SunriseFoods,51,23,5,88.73278484173579,0.5747593754773259,HIGH,LOW,Reorder Now,227.37,37.73278484173579,0.0,8579.303289465468,0.0,8579.303289465468
ST29,SKU04284,Beverages,Bottled Water,PureLife,21,40,18,176.79270227067346,0.1187831835267077,HIGH,LOW,Reorder Now,55.76,155.79270227067346,0.0,8687.001078612751,0.0,8687.001078612751
ST12,SKU04373,Frozen Foods,Ready Meals,SunriseFoods,254,98,33,260.2867000374924,0.9758470177823653,HIGH,LOW,Reorder Now,790.7,6.2867000374923805,0.0,4970.893719645225,0.0,4970.893719645225
ST30,SKU03996,Dairy & Bakery,Milk,ZestyCo,50,99,37,82.3368040540536,0.607261850571408,HIGH,LOW,Reorder Now,212.72,32.3368040540536,0.0,6878.684958378282,0.0,6878.684958378282
ST06,SKU03679,Electronics & Accessories,Batteries,DailyBest,37,20,7,64.30086072697397,0.5754199801011162,HIGH,LOW,Reorder Now,1452.1,27.300860726973966,0.0,39643.57986163889,0.0,39643.57986163889
ST02,SKU02016,Stationery & Office,Writing Instruments,EliteHome,39,76,32,136.68919029742676,0.2853188311024342,HIGH,LOW,Reorder Now,139.66,97.68919029742676,0.0,13643.27231693862,0.0,13643.27231693862
ST17,SKU04641,Snacks & Confectionery,Biscuits & Cookies,NatureBlend,123,43,13,60.92246011005358,2.0189598348097935,LOW,HIGH,Clear / Markdown,77.34,0.0,62.07753988994642,0.0,4801.076935088457,4801.076935088457
ST09,SKU02658,Dairy & Bakery,Bread,MetroBrand,159,80,16,69.79819430541086,2.2779958934793543,LOW,HIGH,Clear / Markdown,77.96,0.0,89.20180569458914,0.0,6954.172771950169,6954.172771950169
ST30,SKU02121,Dairy & Bakery,Cheese,PremiumSelect,31,83,33,76.30605157823229,0.4062587351701385,HIGH,LOW,Reorder Now,128.28,45.306051578232285,0.0,5811.860296455638,0.0,5811.860296455638
ST29,SKU01745,Beverages,Coffee,ValueChoice,10,33,11,65.08869821644898,0.1536365033257469,HIGH,LOW,Reorder Now,84.22,55.088698216448975,0.0,4639.570163789333,0.0,4639.570163789333
ST07,SKU02111,Grocery,Pulses & Lentils,GreenValley,35,62,16,243.2775275359147,0.1438686111064369,HIGH,LOW,Reorder Now,136.75,208.2775275359147,0.0,28481.951890536333,0.0,28481.951890536333
ST09,SKU03545,Personal Care,Oral Care,DailyBest,137,84,25,88.66320687472822,1.5451730749324981,LOW,MEDIUM,Watch / Reduce Orders,224.77,0.0,48.33679312527178,0.0,10864.66099076734,10864.66099076734
ST09,SKU03925,Dairy & Bakery,Butter & Ghee,BasicNeeds,5,39,17,62.993053133767205,0.07937383173637233,HIGH,LOW,Reorder Now,127.69,57.993053133767205,0.0,7405.132954650734,0.0,7405.132954650734
ST02,SKU03339,Home Care,Surface Cleaners,NatureBlend,106,38,13,111.78737738227078,0.9482287041900972,HIGH,LOW,Reorder Now,66.25,5.787377382270776,0.0,383.41375157543894,0.0,383.41375157543894
ST29,SKU01422,Personal Care,Bath & Body,TrueTaste,59,99,40,84.32460478525743,0.6996771600679359,HIGH,LOW,Reorder Now,227.57,25.324604785257435,0.0,5763.120310981034,0.0,5763.120310981034
ST04,SKU03163,Stationery & Office,Writing Instruments,GreenValley,50,34,12,63.35187665524677,0.7892426024266643,HIGH,LOW,Reorder Now,235.91,13.35187665524677,0.0,3149.841221739265,0.0,3149.841221739265
ST05,SKU00872,Grocery,Pulses & Lentils,GreenValley,158,75,21,113.7952332956586,1.3884588609216186,LOW,LOW,Healthy,127.74,0.0,44.204766704341395,0.0,0.0,0.0
ST03,SKU01446,Beverages,Bottled Water,SmartBuy,56,25,7,247.95101592734818,0.22585106090635454,HIGH,LOW,Reorder Now,131.99,191.95101592734818,0.0,25335.614592250688,0.0,25335.614592250688
